Ware Type,File_Delete_archived,File_created,File_creation_time_changed,Pipe_Created,Process_Create,Registry_value_set,process-related,network-related,file-related,suspicious_path,system_executable,path_length,directory_depth,process_name_length,process_vs_parent_freq_ratio,executable_depth_diff,parent_is_system_executable,extension_similarity,file_name_entropy
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.7254805569978684
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.7254805569978684
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.9219280948873627
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.9219280948873627
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.521640636343319
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.7321588913645702
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.7321588913645702
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.456564762130954
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.456564762130954
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.3248629576173565
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.3248629576173565
ransom,0,0,0,0,1,0,1,0,0,1,0,170,5,68,0.7215189873417721,3,0,1,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.000546542,5,0,0,3.751629167387824
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9877050785004036
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.675070520364182
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.953055907333277
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.847792592354954
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.8705043999003403
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.03418372
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.0765182426716855
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.7453188259231696
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.875070520364182
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9203371383727155
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.1236456962277055
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.918123447519388
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.9841837197791903
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.8212266049160206
ransom,0,0,0,0,0,0,0,0,0,1,0,170,5,68,0.000546542,5,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,37,4,12,0.000172592,4,0,0,3.6532359131272916
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.128494129663177
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.694385682587764
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.8218881955261788
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.160704752887783
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.1265731499518505
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.1265731499518505
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.057855988582062
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.356370398866212
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.356370398866212
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.254830815378345
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.254830815378345
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.016735577283108
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.016735577283108
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.663532754804255
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.663532754804255
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.0269868333592873
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.0269868333592873
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.6537567082870006
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.6537567082870006
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.121928094887363
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.121928094887363
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.418295834
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.418295834
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.7622673906514943
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.7622673906514943
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.75
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.75
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.392747410448785
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.392747410448785
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.146286370662104
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.146286370662104
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.522571589136359
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.522571589136359
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5766176449086666
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5766176449086666
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.1556390622295662
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.1556390622295662
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.2998963911678914
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.2998963911678914
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.2037016960573483
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.2037016960573483
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.6835423624332306
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.6835423624332306
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.683542362433231
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.683542362433231
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.8453509366224368
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.8453509366224368
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.931208948910323
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.931208948910323
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5778195311147836
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5778195311147836
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.8453509366224368
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.8453509366224368
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.1887218755408675
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.1887218755408675
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.6412498
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.6412498
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.8820451081368623
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.8820451081368623
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.471354487013929
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.471354487013929
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.6841837197791882
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.6841837197791882
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5898980954642874
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5898980954642874
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.3082708345352603
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.3082708345352603
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.7219280948873616
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.7219280948873616
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.7950885863977315
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.7950885863977315
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.772055208874201
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.772055208874201
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.384183719779188
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.384183719779188
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.323231428797621
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.323231428797621
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.7081320646586016
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.7081320646586016
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.180832987205441
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.180832987205441
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.3346791410515952
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.3346791410515952
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5841837197791886
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5841837197791886
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5110854081804272
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5110854081804272
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.9232314287976213
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.9232314287976213
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.6887218755408675
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.6887218755408675
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5766176449086657
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5766176449086657
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.521640636343318
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.521640636343318
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.664497779200461
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.664497779200461
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.001629167387824
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.001629167387824
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.855388542207535
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.855388542207535
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.2359263506290334
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.2359263506290334
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.7345216647797512
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.084962500721156
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.084962500721156
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.8750000000000004
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.8750000000000004
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.5465935642949393
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.5465935642949393
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.9502120649147474
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.9502120649147474
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.084962500721157
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.084962500721157
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.039148671903071
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.039148671903071
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.9582291686698783
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.9582291686698783
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.9677201
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.9677201
good,0,0,1,0,0,0,0,0,1,1,0,77,8,11,0.001649216,8,0,0,4.027567157116928
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.8693312611115176
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.8693312611115176
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.9790978911348045
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.9790978911348045
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.6416041678685938
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.6416041678685938
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.807354922057605
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.9477027792200907
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.9477027792200907
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.208966082694623
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.208966082694623
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.140319531114782
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.140319531114782
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.0911354232203125
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.0911354232203125
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.101409765557391
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.101409765557391
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.015319531114783
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.015319531114783
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,4.106890595608518
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,4.106890595608518
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,1
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.277613436819116
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.277613436819116
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.3219280948873626
ransom,0,0,0,0,1,0,1,0,0,1,0,170,5,68,1.2911392405063291,3,0,1,0
ransom,0,0,0,0,0,0,0,0,1,1,0,170,5,68,0.000978023,5,0,0,2.8464393446710154
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.000978023,5,0,0,3.418295834
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.000978023,5,0,0,3.584962500721157
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.000978023,5,0,0,3.2516291673878235
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.000978023,5,0,0,2.9219280948873627
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.6539967386657093
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,4.066784213473103
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,4.071581588126285
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.1820058147602137
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.9779168746936366
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.773557262275186
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.095795255000934
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.521640636343318
ransom,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.006510566,5,0,0,3.943465189601648
ransom,0,0,0,0,0,0,0,0,1,0,1,36,4,11,0.000115062,4,0,0,2.75
ransom,0,0,0,0,0,0,0,0,1,0,1,36,4,11,0.000115062,4,0,0,2.9477027792200907
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.588354347173233
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.4472624994412095
ransom,0,0,0,1,0,0,1,0,0,0,1,30,3,10,0.000335596,3,0,0,4.404592064578512
ransom,0,1,0,0,0,0,1,0,0,0,1,37,4,12,0.000172592,4,0,0,3.856564762130953
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.708132064658601
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.055295335502322
ransom,0,0,0,1,0,0,1,0,0,0,1,30,3,10,0.000335596,3,0,0,4.4241987955141635
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.5342190211803404
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.5013978254341023
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.6211755429194703
ransom,0,0,0,0,0,0,0,0,0,1,0,170,5,68,0.000978023,5,0,0,0
ransom,0,0,0,0,0,1,0,0,1,1,0,170,5,68,0.000978023,5,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.594117891631186
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.7981450574074747
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.568494878
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.032332871750516
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.187889194919351
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.359377914716119
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.041446071165523
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.967449499976504
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.0897801980352435
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.0101286386653285
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.017933392155012
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.6201516951160295
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.219528282299548
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.6416041678685946
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.3342381214139625
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.052682601195654
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9391167779650003
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.001727857559624
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9687988369565845
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.948920860857204
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.0494520727893955
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,4.003701696057349
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.014357827994778
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.014357827994778
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.836992744757043
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.992460577077064
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,3.992460577077064
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.326724863203437
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.326724863203437
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.939116778
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.003423081,0,0,1,3.9903999716663625
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.8331759119367597
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,3.8331759119367597
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,4.186860506514694
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,4.186860506514694
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.9643610310874005
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,3.9643610310874005
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.9847122923320035
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.2761573275035477,3,0,0,3.9847122923320035
ransom,0,1,0,0,0,0,1,0,0,0,1,120,5,17,0.000604073,5,0,0,4.015311532225103
ransom,0,1,0,0,0,0,1,0,0,0,1,120,5,17,0.000604073,5,0,0,4.241527263
ransom,0,1,0,0,0,0,1,0,0,0,1,120,5,17,0.000604073,5,0,0,4.380647593466272
ransom,0,0,0,1,0,0,1,0,0,0,1,123,5,11,0.001514977,5,0,0,4.038310595615006
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9756995160203816
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.022438522688138
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.071272603388367
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.7972628025062227
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.822179345516666
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9928560501604613
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.0347090892393815
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.016283580676734
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.996405604577354
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,3.9530526427851633
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.6873261452560087
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.032409005484600927,6,0,0,3.8848295085032625
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.032409005484600927,6,0,0,4.045239685277583
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.2761573275035477,3,0,0,3.8936617420542996
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.4594316186372978
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,3.3502090290998976
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,3.3502090290998976
good,0,1,0,0,0,0,1,0,0,1,0,65,5,30,0.006558509,5,0,0,2.792481250360578
good,0,0,1,0,0,0,0,0,1,1,0,65,5,30,0.006558509,5,0,0,2.792481250360578
