Ware Type,File_Delete_archived,File_created,File_creation_time_changed,Pipe_Created,Process_Create,Registry_value_set,process-related,network-related,file-related,suspicious_path,system_executable,path_length,directory_depth,process_name_length,process_vs_parent_freq_ratio,executable_depth_diff,parent_is_system_executable,extension_similarity,file_name_entropy
good,0,0,0,0,0,0,0,0,0,1,0,238,19,19,2.591042765160839e-06,19,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.274455130286897
good,0,0,0,0,0,0,0,0,0,1,0,127,8,7,5.182085530321678e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,140,19,20,2.850147041676923e-05,19,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,98,9,7,1.2955213825804196e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,108,12,20,1.5546256590965035e-05,12,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.530091844989069
good,0,0,0,0,0,0,0,0,0,0,0,87,8,26,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,88,9,16,2.591042765160839e-06,9,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.8676705684543338
good,0,0,0,0,0,0,0,0,0,0,0,56,8,10,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,118,14,12,2.0728342121286713e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,225,14,43,2.0728342121286713e-05,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.474952541517313
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.418342812707011
good,0,0,0,0,0,0,0,0,0,1,0,87,10,9,2.850147041676923e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,75,8,18,5.182085530321678e-06,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.2629790410707376
good,0,0,0,0,0,0,0,0,0,1,0,92,9,14,7.773128295482517e-06,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.240669459
good,0,0,0,0,0,0,0,0,0,1,0,117,13,16,5.182085530321678e-06,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.338321577
good,0,0,0,0,0,0,0,0,0,1,0,51,6,5,4.404772700773426e-05,6,0,1,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.630062358078027
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.410701501208651
good,0,0,0,0,0,0,0,0,0,1,0,94,11,10,0.000139916,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,69,9,8,2.591042765160839e-06,9,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,103,12,11,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,154,14,37,5.182085530321678e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,106,9,21,1.2955213825804196e-05,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.781753655580171
good,0,0,0,0,0,0,0,0,0,1,0,233,18,17,2.591042765160839e-06,18,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,196,12,30,0.000253922,12,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.3866365673067285
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.082673185
good,0,0,0,0,0,0,0,0,0,0,0,49,6,12,7.773128295482517e-06,6,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,122,5,11,0.00057262,5,0,0,4.0251327245427015
good,0,0,0,0,0,0,0,0,0,0,1,153,7,33,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,111,12,9,5.441189806837762e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,112,13,12,2.591042765160839e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,9,7,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,52,5,14,2.591042765160839e-06,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,9,24,2.591042765160839e-06,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.544071243177281
good,0,0,0,0,0,0,0,0,0,1,0,118,13,9,5.441189806837762e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,200,17,18,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,136,11,15,0.000119188,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,189,16,5,0.000155463,16,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,93,10,25,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,194,14,16,7.773128295482517e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,128,11,27,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,103,13,9,7.773128295482517e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,11,12,1.5546256590965035e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.067165189777859
good,0,0,0,0,0,0,0,0,0,1,0,95,11,11,0.000287606,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.970573095811685
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.2639334294856335
good,0,0,0,0,0,0,0,0,0,1,0,142,14,19,5.182085530321678e-06,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7370242754249507
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.211744090932184
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.322756959
good,0,0,0,0,0,0,0,0,0,0,1,128,7,11,0.003332081,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,13,16,1.8137299356125872e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,132,11,12,0.000204692,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,137,11,11,0.000269468,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,52,7,9,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,116,10,7,4.404772700773426e-05,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.957294029027326
good,0,0,0,0,0,0,0,0,1,1,0,78,6,12,0.0003472,6,0,0,3.095795255000934
good,0,0,0,0,0,0,0,0,0,1,0,79,10,11,2.331938488644755e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,176,14,7,1.0364171060643357e-05,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.4399364703978073
good,0,0,0,0,0,0,0,0,0,1,0,196,18,6,0.000134734,18,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,182,10,27,1.8137299356125872e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,74,9,11,0.000961277,9,0,1,0
good,0,0,0,0,0,0,0,0,0,0,0,66,8,14,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,11,4,2.591042765160839e-06,11,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,97,8,12,0.001264429,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,82,6,12,3.109251318193007e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,171,10,21,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,147,11,6,4.1456684242573426e-05,11,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.336182987871123
good,0,0,0,0,0,0,0,0,0,1,0,87,10,4,8.809545401546852e-05,10,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,76,10,8,3.109251318193007e-05,10,0,1,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.5165109063587545
good,0,0,0,0,0,0,0,0,0,1,0,228,14,47,2.0728342121286713e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,44,7,12,2.591042765160839e-06,7,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,59,4,31,0.000792859,4,0,0,3.7593525449170384
good,0,0,0,0,0,0,0,0,0,1,0,129,19,9,3.6274598712251744e-05,19,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9459836392296146
good,0,0,0,0,0,0,0,0,0,1,0,121,11,8,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,69,8,11,0.003332081,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,182,6,77,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,133,14,30,2.591042765160839e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,84,7,21,2.591042765160839e-06,7,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.333902547726586
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.6023165585055525
good,0,0,0,0,0,0,0,0,0,1,0,147,13,12,2.591042765160839e-06,13,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.329239932
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.474417946545266
good,0,0,0,0,0,0,0,0,0,1,0,102,9,36,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,98,6,41,2.850147041676923e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,117,5,16,2.0728342121286713e-05,5,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,69,9,13,5.182085530321678e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,154,8,95,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,155,10,25,1.2955213825804196e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,127,11,25,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,65,9,7,3.6274598712251744e-05,9,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,140,11,19,0.000160645,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,80,8,16,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,1,1,0,91,6,25,8.550441125030769e-05,6,0,0,3.1887218755408675
good,0,0,0,0,0,0,0,0,0,1,0,129,10,11,1.2955213825804196e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,147,21,11,3.109251318193007e-05,21,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.844232898763192
good,0,1,0,0,0,0,1,0,0,1,0,52,6,6,0.001090829,6,0,0,2.913977073182752
good,0,1,0,0,0,0,1,0,0,0,1,60,5,12,0.000709946,5,0,0,3.6421498816369047
good,0,0,0,0,0,0,0,0,0,1,0,107,13,7,2.591042765160839e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,245,18,44,2.591042765160839e-06,18,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,102,11,9,7.773128295482517e-06,11,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,76,10,13,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,183,14,14,3.109251318193007e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,126,11,24,5.182085530321678e-06,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.303701696057348
good,0,0,0,0,0,0,0,0,0,0,0,44,6,12,5.182085530321678e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,86,8,11,7.773128295482517e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,12,13,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,69,7,6,4.404772700773426e-05,7,0,1,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.757048827786958
good,0,0,0,0,0,0,0,0,0,0,1,151,10,11,6.218502636386014e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,14,7,6.218502636386014e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,97,9,20,2.591042765160839e-06,9,0,1,0
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.013626293901980852,6,0,0,3.6750705203641827
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.000686626,0,0,1,4.032332871750516
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.295193362412133
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.004264856,5,0,0,4.5262945
good,0,0,0,0,0,0,0,0,0,0,1,61,3,35,5.182085530321678e-06,3,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9001499355631135
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.494680368
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.025132724542701
good,0,0,0,0,0,0,0,0,0,1,0,76,10,6,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,59,4,31,0.000792859,4,0,0,3.926551164055716
good,0,0,0,0,0,0,0,0,0,1,0,232,14,50,2.0728342121286713e-05,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,4.187889194919351
good,0,0,0,0,0,0,0,0,0,1,0,129,9,11,5.441189806837762e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,87,7,22,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,103,12,5,1.5546256590965035e-05,12,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,2.2359263506290326
good,0,0,0,0,0,0,0,0,0,1,0,139,11,19,0.000191737,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,12,16,2.591042765160839e-05,12,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,72,8,8,5.95939835986993e-05,8,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,114,13,14,6.218502636386014e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,63,8,20,2.591042765160839e-06,8,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.910440495218581
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.0980685120588385
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.211260736432279
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.4830741894285704
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.013626293901980852,6,0,0,4.075070520364182
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9682119744148836
good,0,0,0,0,0,0,0,0,1,1,0,56,7,8,0.020116856028708753,7,0,0,3.640223928941852
good,0,0,0,0,0,0,0,0,0,0,0,68,7,11,1.5546256590965035e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,107,13,8,2.850147041676923e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,148,19,26,1.0364171060643357e-05,19,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.306763763701993
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.264578373902383
good,0,0,0,0,0,0,0,0,0,1,0,124,11,22,1.8137299356125872e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,55,7,5,1.2955213825804196e-05,7,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,81,8,11,1.8137299356125872e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,122,19,9,3.6274598712251744e-05,19,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.646439344671015
good,0,0,0,0,0,0,0,0,0,1,0,147,13,27,2.591042765160839e-06,13,0,0,0
good,0,0,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.855388542207535
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.4104172527605208
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,4.192346052629154
good,0,0,0,0,0,0,0,0,0,1,0,133,8,74,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,90,7,24,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,144,9,12,2.850147041676923e-05,9,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.005835028,5,0,0,4.275000545637936
good,0,0,0,0,0,0,0,0,0,1,0,231,18,34,2.591042765160839e-06,18,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,90,8,28,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,62,8,5,1.5546256590965035e-05,8,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,161,13,9,1.0364171060643357e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,100,9,11,0.003332081,9,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,52,6,6,0.001090829,6,0,0,3.664497779200461
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.6835423624332306
good,0,0,0,0,0,0,0,0,0,0,0,75,7,20,1.0364171060643357e-05,7,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9336877903443304
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.405186312891286
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.136842188131013
good,0,0,0,0,0,0,0,0,1,0,1,32,3,12,1.2955213825804196e-05,3,0,0,3.5068905956085192
ransom,1,0,0,0,0,0,0,0,1,1,0,82,8,17,0.012188265167316586,8,0,0,3.993499274880329
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.8136606896881866
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.000686626,0,0,1,4.250414322026342
good,0,0,0,0,0,0,0,0,1,0,1,36,3,16,0.00022283,3,0,0,2.75
good,0,0,0,0,0,0,0,0,0,1,0,146,12,22,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,125,14,10,5.182085530321678e-05,14,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.568224820002896
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.1622949095708766
good,0,0,0,0,0,0,0,0,0,1,0,135,12,11,6.995815465934265e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,107,11,7,4.404772700773426e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.8924637537482623
good,0,0,0,0,0,0,0,0,0,0,1,170,10,21,3.3683555947090904e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,3.823067982273661
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.005835028,5,0,0,4.312814895472355
good,0,0,0,0,0,0,0,0,0,1,0,126,11,12,5.95939835986993e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,73,7,14,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,46,7,10,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,129,11,25,1.5546256590965035e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,159,11,31,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,99,11,6,1.0364171060643357e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,181,11,22,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,160,12,61,1.8137299356125872e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,36,5,13,2.591042765160839e-06,5,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.907734270742486
good,0,0,0,0,0,0,0,0,0,1,0,99,12,9,2.0728342121286713e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,11,9,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,123,9,20,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,158,12,11,0.003332081,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,251,18,38,2.591042765160839e-06,18,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,186,14,27,2.591042765160839e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,94,10,23,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,110,14,8,7.773128295482517e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,61,4,12,1.0364171060643357e-05,4,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,155,8,30,0.000253922,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,170,13,18,5.182085530321678e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,186,17,11,2.591042765160839e-06,17,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.204582218
good,0,0,0,0,0,0,0,0,0,1,0,133,10,15,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,65,6,7,5.182085530321678e-06,6,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.175188482808194
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9394705707972526
good,0,0,0,0,0,0,0,0,0,1,0,106,12,6,2.591042765160839e-06,12,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.085588016574086
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.053717080082241
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.913648809008595
good,0,0,0,0,0,0,0,0,0,1,0,211,17,11,0.000119188,17,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.8400182662886335
good,0,0,0,0,0,0,0,0,0,0,1,118,6,10,6.218502636386014e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,111,13,7,5.182085530321678e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,115,12,7,3.109251318193007e-05,12,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.2517160968739995
ransom,0,1,0,0,0,0,1,0,0,0,1,57,6,19,4.922981253805594e-05,6,0,0,3.885442315790498
good,0,0,0,0,0,0,0,0,0,1,0,113,10,12,2.591042765160839e-05,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9328743603470455
good,0,0,0,0,0,0,0,0,0,0,0,46,7,8,1.2955213825804196e-05,7,0,0,0
ransom,0,0,0,0,0,1,0,0,1,1,0,114,7,68,0.000145098,7,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,92,4,11,0.000152872,4,0,0,4.0423164987875175
good,0,0,0,0,0,0,0,0,0,1,0,113,8,8,7.773128295482517e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,111,12,11,7.773128295482517e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,80,7,19,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,68,7,21,2.591042765160839e-06,7,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,122,5,11,0.00057262,5,0,0,3.976352236737823
good,0,0,0,0,0,0,0,0,0,1,1,89,5,53,2.591042765160839e-06,5,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.266502839084847
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.057855988582063
good,0,0,0,0,0,0,0,0,0,1,0,117,14,28,5.182085530321678e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,194,17,10,2.591042765160839e-06,17,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.9783335811852636
good,0,0,0,0,0,0,0,0,0,1,0,146,10,24,2.331938488644755e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,202,17,6,0.000134734,17,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,86,6,6,1.0364171060643357e-05,6,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.455635742866183
good,0,0,0,0,0,0,0,0,0,1,0,104,11,28,1.2955213825804196e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,114,6,10,3.3683555947090904e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,72,8,12,5.182085530321678e-06,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.636842188131012
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,3.784941827437642
good,0,0,0,0,0,0,0,0,0,1,0,84,8,19,5.182085530321678e-06,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.3502090290998976
good,0,0,0,0,0,0,0,0,0,0,1,117,6,10,2.0728342121286713e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,46,5,19,1.0364171060643357e-05,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,95,11,17,2.331938488644755e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,162,10,16,7.773128295482517e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,10,11,0.000287606,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,39,6,8,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,77,7,26,2.591042765160839e-06,7,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.397969839746833
